,PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
815,00m5H,8/1p5p/6p1/2P2k2/1P6/P3qp1Q/8/5K2 b - - 5 43,f5e4 h3e6 e4d4 e6e3 d4e3 b4b5 g6g5 c5c6,1459,75,93,328,crushing endgame queenEndgame quietMove veryLong,https://lichess.org/P8apABHK/black#85,
816,00mFI,4r2k/2q1r3/2p4Q/p5P1/1p1Pp1P1/2P1N2P/PP6/4bRK1 b - - 0 28,e7h7 f1f8 e8f8 h6f8,1387,74,93,4282,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/kiOTTNFh/black#55,
817,00mJY,r1k1R3/pppr1B2/5p1p/8/8/8/PPP2PPP/2K5 b - - 1 20,d7d8 f7e6 c8b8 e8d8,1046,78,59,115,backRankMate deflection endgame mate mateIn2 short,https://lichess.org/tpq9s5i4/black#39,
818,00mJq,r1b5/pp1nkpr1/2q1p3/8/8/3B4/P1P1NPPP/R2Q1RK1 w - - 3 18,e2d4 c6g2,671,95,96,265,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/qGtdon3N#34,Scandinavian_Defense Scandinavian_Defense_Mieses-Kotroc_Variation
819,00mKK,r1bq1k1r/pp3pbp/4Pnp1/nB6/8/2N2N2/PP3PPP/R1BQR1K1 b - - 0 13,d8d1 e6e7 f8g8 e1d1,1900,75,82,150,advancedPawn crushing intermezzo opening short,https://lichess.org/8r5AZVRA/black#25,Caro-Kann_Defense Caro-Kann_Defense_Accelerated_Panov_Attack
820,00mLw,r5k1/p5pp/1p2b2r/3p4/2pQ1P1q/2P1P2P/P1P1B1P1/R5K1 b - - 0 25,e6h3 d4d5 h3e6 d5a8,1193,78,82,167,advantage fork middlegame short,https://lichess.org/b5bclKA7/black#49,
821,00mNT,8/2q2p1p/R2bpkp1/2p5/4pP2/3r3P/1Q4P1/R5K1 b - - 3 38,f6f5 a6a7 d3d1 a1d1,2719,119,91,276,crushing endgame short,https://lichess.org/oxSgw2VP/black#75,
822,00mRr,8/2Q2kpp/1p1p2r1/1PnN4/2P1n3/6P1/1r3PK1/8 b - - 6 41,f7e6 c7e7 e6f5 d5e3,1750,77,95,11385,endgame mate mateIn2 short,https://lichess.org/0dpg8xr1/black#81,
823,00mST,r4r2/ppk4p/n2N2p1/2p5/4Pb2/2P4P/PP2B2R/1K1R4 w - - 0 25,e4e5 f4h2 d6b5 c7b6 d1d6 b6a5 b5a3 f8f4,2494,77,61,101,crushing defensiveMove hangingPiece middlegame veryLong,https://lichess.org/TnR9jLpy#48,
824,00mca,1Q5r/p3nkpp/3p2q1/3P4/4P3/B1r2B1b/P4PPP/R4RK1 w - - 2 20,b8h8 c3f3 g2g3 f3a3,2221,78,86,306,crushing middlegame pin short,https://lichess.org/EIg6vKLO#38,
825,00mg9,1r1r3k/2q1b1pp/p7/3Q2pP/3B4/Pp6/1P3P2/1K1N2RR w - - 1 28,d5e5 c7c2 b1a1 c2c1,1492,74,73,119,mate mateIn2 middlegame queensideAttack short,https://lichess.org/LvqtEXMe#54,
826,00mnZ,8/p5k1/1pp2pp1/4Pp1p/5P1P/2P3P1/PP4K1/8 b - - 0 35,f6e5 f4e5 g7f7 g2f3 f7e6 f3f4,1102,76,98,327,advantage endgame long pawnEndgame,https://lichess.org/IcNWHIbW/black#69,
827,00moS,r4rk1/p1p2p1p/1p2p1p1/2n1q3/8/P1B1PQP1/1P3P1P/2R2RK1 b - - 3 18,e5e4 f3f6 e6e5 c3e5 e4e5 f6e5,1406,76,90,1391,crushing long middlegame,https://lichess.org/9Ts2Ey6N/black#35,English_Defense English_Defense_Other_variations
828,00mvr,7r/ppp1Nk1p/2n5/8/8/2P2pP1/P6P/R1Br1BK1 b - - 0 20,f7e7 c1g5 e7e6 a1d1,706,77,98,415,crushing discoveredAttack endgame master short,https://lichess.org/R3FdESiy/black#39,
829,00n3G,1k4r1/7p/1p4r1/pPp1qp2/P1Pp1R2/3Q2NP/2P4K/5R2 w - - 4 32,f1f3 g6g3 f3g3 e5f4,1170,77,93,1814,advantage deflection middlegame pin short,https://lichess.org/7me09or0#62,
830,00n6z,r2Rrk1q/p3Np2/1pp5/8/P1Q1P1pP/2P2P2/1P3bP1/3R3K w - - 5 34,d8a8 h8h4,1195,77,83,196,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/WrP84lz1#66,
831,00n76,8/8/7p/1P1R3P/8/2k5/3p3r/3K4 w - - 3 49,b5b6 h2h1 d1e2 h1e1,1554,96,100,30,endgame,https://lichess.org/1pRVU0YT#96,
832,00n8z,6rk/pq3p1p/1p3RrB/1Pp1p3/2PnP2Q/P5P1/6KP/1R6 w - - 2 28,b1f1 g6g4 h4g4 g8g4 f6f7 b7e4,1788,149,25,9,capturingDefender crushing long middlegame,https://lichess.org/AbPN5mb0#54,
833,00nCh,3r1rk1/ppp2pp1/8/3nP3/2PPN1q1/3Q4/PP6/5K1R b - - 0 24,d5f4 e4f6 g7f6 d3h7,951,88,95,4800,clearance mate mateIn2 middlegame sacrifice short,https://lichess.org/VIoIroOG/black#47,
834,00nFD,r4rk1/p1q2pb1/2p1b1pp/3np3/2B1N2P/4BP2/PPP3P1/2KRQ2R w - - 0 16,g2g4 d5e3 c4e6 e3d1,1096,77,96,4381,advantage master middlegame short,https://lichess.org/FeP6qhNK#30,Sicilian_Defense Sicilian_Defense_Dragon_Variation
835,00nHy,r2q1rk1/p4pbp/1pp1p1p1/4n3/2PpN3/1P4P1/PB2PP1P/1R1Q1RK1 w - - 0 16,d1d4 e5f3 e2f3 g7d4,1269,75,87,867,crushing discoveredAttack middlegame short,https://lichess.org/nKLwXxuX#30,English_Opening English_Opening_Anglo-Indian_Defense
836,00nNa,8/2k3pp/4p3/1R3p2/1Pr2K1P/6P1/5P2/8 w - - 7 37,f4e5 c4e4,1270,97,71,105,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/WsRWmvEZ#72,
837,00nQp,r5k1/pp1qrppp/2nb1n2/6N1/3P1p2/2P5/PPQN2PP/R1B2RK1 w - - 4 15,d2e4 f6e4 c2e4 e7e4,1020,91,93,923,crushing middlegame short,https://lichess.org/M8VH9NaD#28,Kings_Gambit_Accepted Kings_Gambit_Accepted_Cunningham_Defense
838,00nS6,r4rk1/5ppp/p1p2b2/3q1b2/8/5N1P/PP2QPP1/R1B1R1K1 b - - 1 19,f8e8 e2e8 a8e8 e1e8,582,91,88,427,backRankMate mate mateIn2 middlegame short,https://lichess.org/yDIcwjff/black#37,Four_Knights_Game Four_Knights_Game_Spanish_Variation
839,00nUh,5rk1/p4pp1/1p4rp/2p1P3/3p1P2/P2PnP2/2P2R1P/2B1R2K b - - 4 25,e3g2 f2g2 g6g2 h1g2,1698,164,-49,9,advantage endgame short,https://lichess.org/8xUXz45H/black#49,
840,00nZE,r1b1r1k1/pp1p1p1Q/2n2Bp1/2p1qp2/2B1P3/3P1R2/PPP3PP/R5K1 b - - 0 16,g8h7 f3h3 h7g8 h3h8,1084,77,96,2011,mate mateIn2 middlegame short,https://lichess.org/E33kjLxE/black#31,Sicilian_Defense Sicilian_Defense_Grand_Prix_Attack
841,00ndv,r1bq1rBk/pp2npp1/4p3/3p4/3P2n1/2P2NP1/PPQN1PP1/R3K2R b KQ - 2 13,h8g8 c2h7,800,95,85,33,mate mateIn1 middlegame oneMove,https://lichess.org/CAhN6VbK/black#25,Queens_Pawn_Game Queens_Pawn_Game_London_System
842,00nji,3R2k1/5pp1/2b4p/2b5/p1P5/P4P1P/6P1/5K2 b - - 4 36,g8h7 d8c8 c5a3 c8c6,1099,83,91,1035,advantage endgame short,https://lichess.org/ZaRB691n/black#71,
843,00nl3,6R1/1p4p1/p1k4p/3p4/PP2p1P1/2b1P3/6K1/8 b - - 2 37,b7b5 g8c8 c6b7 c8c3,797,78,100,212,advantage endgame short skewer,https://lichess.org/WVBshO34/black#73,
844,00nlD,1r2r3/pp3pk1/2pp2p1/1P2p2p/2P1N1nq/3PP3/P2Q1PB1/1R3RK1 w - - 0 23,e4g3 h4h2,986,78,91,421,master mate mateIn1 middlegame oneMove,https://lichess.org/gFXDvLri#44,
845,00ns1,5rk1/pp5p/2p1P1p1/3pN3/5r2/2P4Q/PP4PP/R4q1K w - - 2 25,a1f1 f4f1,600,99,43,61,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/9IfhjtAA#48,
846,00nxI,r3kbnr/p2n2pp/2pp2q1/4P2b/2P1Pp2/P1N2N1P/4BP1R/1RBQK3 b kq - 0 21,d7e5 f3e5 g6g1 e1d2 g1d1 e2d1,1948,75,85,745,advantage long middlegame,https://lichess.org/37X7my2n/black#41,
847,00o3m,2r2r2/1b4pk/p4q1p/2p2p1Q/4pP2/2P1R2N/PP4PP/2R3K1 b - - 4 32,f6g6 h3g5 g6g5 f4g5,1490,79,76,52,crushing middlegame pin short,https://lichess.org/kWotu96y/black#63,
848,00o5f,4r3/2R3pk/1n2p2p/p6N/6PP/8/P7/6K1 b - - 0 40,e8g8 h5f6 h7h8 f6g8,1256,77,80,312,advantage endgame pin short,https://lichess.org/dsUoBkKG/black#79,
849,00o7c,2r3k1/p4ppp/1pb1pq2/1P6/2Q1PP2/6P1/P5BP/2R3K1 b - - 0 24,c6b7 c4c8 b7c8 c1c8 f6d8 c8d8,451,106,93,909,backRankMate endgame long mate mateIn3,https://lichess.org/3D9Cq2HT/black#47,
850,00o9U,r1b2r2/pp2bpkp/1qn1p2p/3pP3/3P4/5N2/PP1QBPPP/R3KN1R w KQ - 6 12,f1g3 e7b4 e1c1 b4d2,1140,87,60,32,crushing master middlegame pin short,https://lichess.org/0UQd6mHW#22,French_Defense French_Defense_Advance_Variation
851,00oOp,5rk1/p3ppbp/bq3np1/3p4/3P4/1BN2Q2/PrPB1PPP/R3K2R w KQ - 4 15,c3d5 f6d5 f3d5 g7d4,2188,84,89,524,crushing discoveredAttack middlegame short,https://lichess.org/hkM4TRId#28,Caro-Kann_Defense Caro-Kann_Defense_Other_variations
852,00oQO,5rk1/1p4pp/p7/3R1N2/4rn2/6KP/PPR2PP1/8 w - - 1 34,d5d4 f4e2 c2e2 e4e2,1705,75,94,2951,crushing endgame fork master short,https://lichess.org/Gv6O3qzw#66,
853,00oSB,8/8/p1p5/1pKp3k/3P2p1/P1Q3P1/1Pq5/8 b - - 21 59,c2c3 b2c3 h5g6 c5c6,1186,78,86,138,crushing endgame short,https://lichess.org/tpQXCjFQ/black#117,
854,00oXF,3r1rk1/1p3p1p/p1q1b1p1/4P2P/2p2P2/P5R1/2Q1B1P1/3R2K1 b - - 1 25,e6f5 c2f5 d8d1 e2d1,1629,74,85,288,crushing middlegame pin short,https://lichess.org/UNhxKWVR/black#49,
855,00ob0,r4rk1/4qp2/p2p2np/1p3b1Q/2p1P3/2P5/PPB3PP/RN2R1K1 b - - 0 20,e7h4 h5h4 g6h4 e4f5,1720,77,81,60,crushing middlegame short,https://lichess.org/ExMdF7mp/black#39,
856,00obu,4rr1k/p1p3p1/1p1p2qp/2nQ4/2P4P/P3R1B1/1P3PP1/2K1R3 w - - 7 24,h4h5 c5b3 e3b3 e8e1,1743,77,87,580,crushing deflection middlegame queensideAttack short,https://lichess.org/rMq73cyo#46,
857,00ofO,8/5kpp/2p2p2/P1Bpn3/1P6/7P/r4PP1/4R1K1 b - - 2 31,f7e6 f2f4 e6f5 f4e5,1400,74,96,3781,crushing endgame short,https://lichess.org/Xbq1CCD6/black#61,
858,00ogc,1r4k1/5p2/4p1pp/3p4/3P4/q1P3P1/PrRQRP1P/6K1 b - - 11 27,a3a2 c2b2 b8b2 d2b2,855,77,99,705,crushing endgame short,https://lichess.org/rlxeM6QT/black#53,
859,00ohT,6rk/3R3p/4P2r/1p3p2/p7/P1P5/1P3RpK/4Q3 w - - 1 42,h2g1 h6h1,619,89,70,124,endgame master mate mateIn1 oneMove queenRookEndgame,https://lichess.org/oJJZtqYa#82,
860,00onZ,3r4/ppq3kp/2p1Qpp1/2P1b3/1P1rRp2/P4P1P/2B3P1/4R1K1 b - - 6 31,c7d7 e4e5 f6e5 e6e5 g7g8 c2b3,1907,75,72,568,advantage long middlegame,https://lichess.org/GKpRcTKl/black#61,
861,00ouR,5rk1/5ppp/P2p4/3P3n/P3P3/b4P2/B3N1PP/1R4K1 w - - 2 27,b1b6 a3c5 g1f1 c5b6,908,85,38,48,advantage endgame fork short,https://lichess.org/pNbGlxRb#52,
862,00p5I,2r4r/1b4k1/2q1p1p1/2p5/1p1pR1QP/pP1P1PP1/P1P5/4R1K1 b - - 0 30,h8h6 e4e6 c6f3 e6e7 g7f8 e1f1 f3f1 g1f1 f8e7 g4g5 e7d7 g5h6,1996,75,94,8961,advantage fork master masterVsMaster middlegame pin veryLong,https://lichess.org/GErJ3bwZ/black#59,
863,00p7R,2r3k1/R1r2qp1/4p2p/3p1p2/3P4/2P3QP/5PP1/R5K1 w - - 7 35,a1a6 c7a7 a6a7 f7a7,1245,77,76,409,crushing endgame short,https://lichess.org/IblxSC2D#68,
864,00p93,1k1r1b1r/n1p3p1/p5p1/1pn1P3/P2B2Pq/2P2Q1P/1PB1K3/R6R b - - 0 24,c5e6 d4a7 b8a7 a4b5 d8d2 e2d2,1909,73,94,9949,crushing long middlegame pin queensideAttack,https://lichess.org/TAw4No8T/black#47,
865,00pBn,7R/8/8/P5p1/5k2/1KP3r1/7p/8 b - - 1 51,g3g2 a5a6 g2e2 a6a7,1515,75,88,877,advancedPawn crushing endgame master rookEndgame short,https://lichess.org/rQFsqHTR/black#101,
866,00pER,r2q1rk1/4N1bp/p2p2p1/2p3N1/Pp4P1/1Q5P/1P1n1P2/5RK1 b - - 0 21,g8h8 b3g8 f8g8 g5f7,1579,85,86,6310,kingsideAttack mate mateIn2 middlegame sacrifice short smotheredMate,https://lichess.org/cQjDrt9I/black#41,
867,00pEZ,2kr2r1/ppq1bbBQ/2p1p3/2npP3/8/2P2N2/PPB2PPP/R4RK1 w - - 3 21,g7f6 e7f6 e5f6 g8h8,1730,75,93,6114,advantage middlegame short,https://lichess.org/0rpW3mrV#40,
868,00pHb,r5rk/4qp1p/p4N1Q/1p2p3/3pP3/1P1P3P/1PP3P1/5RK1 b - - 2 23,g8g6 h6h7,722,77,100,192,endgame kingsideAttack mate mateIn1 oneMove,https://lichess.org/Iot7eUOB/black#45,
869,00pRN,r3r1k1/1p3p1p/p1pq2p1/3pNn2/3P2b1/1PPQ4/P1B2PPP/R3R1K1 b - - 3 27,f5g7 e5g4 e8e1 a1e1,1355,80,72,98,advantage hangingPiece middlegame short,https://lichess.org/2VmMkxXp/black#53,
870,00pSv,5k2/5p1p/6p1/1p2q3/2p1p1n1/1P2P3/P1R1QPPP/6K1 w - - 0 26,e2g4 e5a1 c2c1 a1c1 g4d1 c1d1,1010,92,86,30,backRankMate endgame long mate mateIn3,https://lichess.org/AE7pbh2M#50,
871,00pVS,r1b1kbnN/ppp3pp/3p4/8/8/2NP4/PPP4P/R2QKBq1 b Qq - 3 15,c8h3 d1h5 g7g6 h5h3,1441,76,92,1471,advantage fork middlegame short,https://lichess.org/l88Pda6c/black#29,Italian_Game Italian_Game_Blackburne-Kostic_Gambit
872,00pYK,2r3k1/1p2n1p1/p2b2r1/3q1pPQ/3Pp1P1/1P2B2R/P6P/5RK1 b - - 0 22,c8f8 h5h7 g8f7 g4f5 f7e8 f5g6 f8f1 g1f1,1638,191,100,12,equality kingsideAttack middlegame trappedPiece veryLong,https://lichess.org/1B6oNZCt/black#43,
873,00plb,8/1p6/p1p3r1/1kP5/7R/5P1P/5K2/8 w - - 0 54,h4g4 g6g4 f3g4 b5c5,2010,76,89,534,crushing endgame rookEndgame short,https://lichess.org/5wrsvEX6#106,
874,00pmn,8/P6p/6p1/1k6/3pq3/1PP5/6PP/3Q2K1 w - - 0 35,d1d4 e4e1,908,91,95,1692,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/KY5B8aXb#68,
875,00pny,3r2rk/p3b2p/2n2p2/2pnNPPq/1p1p3P/3P1Q2/PPP3B1/R1B1R1K1 b - - 0 24,h5h4 e5f7 h8g7 e1e4,2617,100,82,146,crushing fork master middlegame short,https://lichess.org/dxcSKEfa/black#47,
876,00pqF,4R3/R6p/Pp1q2pk/1Pp2r2/3r4/3P1p1P/2P2PK1/4Q3 w - - 0 43,g2h1 d4h4 e1e3 d6f4 e3f4 f5f4 h1g1 h4h3 e8e4 f4f5 e4g4 f5e5 g1f1 e5e2 g4g3 h3h1,2456,90,73,36,advantage defensiveMove endgame master quietMove veryLong,https://lichess.org/lQ3NULlh#84,
877,00puq,4r3/1k3pbp/1pp1q3/p3Npp1/P2P2n1/2PQ4/1P3PPP/2N1R1K1 w - - 6 33,e5f3 e6e1 f3e1 e8e1 d3f1 e1f1,651,85,95,484,crushing fork long middlegame,https://lichess.org/mp138SCG#64,
878,00q6t,q2r2k1/5pbp/p5p1/1p6/2pP1P2/P1N1P1Pb/1P1B1R1P/1Q4K1 b - - 4 21,d8d4 e3d4 g7d4 b1e4 a8e4 c3e4,1983,75,88,199,crushing long middlegame,https://lichess.org/elTDSfzq/black#41,
879,00q7B,Q6r/p1pqk1bp/3ppnp1/2n5/4P3/2N2N2/PB3PPP/R3R1K1 w - - 2 15,e4e5 h8a8 e5f6 e7f6 c3e4 f6f7 e4c5 d6c5,2450,84,75,100,advantage middlegame veryLong,https://lichess.org/Mkfu17FO#28,Danish_Gambit_Accepted Danish_Gambit_Accepted_Other_variations
880,00q7m,5k2/7q/4Q3/1p6/6P1/8/6K1/8 w - - 1 62,e6f5 h7f5 g4f5 b5b4 g2f1 b4b3 f1e1 b3b2,1393,76,95,14366,advancedPawn crushing endgame queenEndgame quietMove veryLong,https://lichess.org/Upkn0VQ1#122,
881,00q8C,1rb3k1/p2q2bp/2p4r/2P1p1p1/3pPp2/1P1P1P2/PB1NN1nP/1R2QRK1 w - - 0 22,g1g2 d7h3 g2g1 h3h2,856,104,95,591,mate mateIn2 middlegame short,https://lichess.org/yArItGfX#42,
882,00qHr,8/5p2/p3pkpn/N7/P4P2/3RP1K1/r4P1P/8 w - - 1 36,d3d6 h6f5 g3f3 f5d6,848,76,68,128,advantage endgame fork short,https://lichess.org/AFnU6OzI#70,
883,00qIK,r4rk1/p3b1pp/1qB1bp2/1p2p3/2p2P2/3PR1P1/PPPN3P/R1BQ2K1 w - - 1 16,c6a8 b6e3 g1g2 f8a8,1487,76,85,999,advantage hangingPiece intermezzo middlegame short,https://lichess.org/sFoTW7Rq#30,Kings_Indian_Attack Kings_Indian_Attack_Sicilian_Variation
884,00qJM,2R5/p4ppk/1p6/6Q1/8/7P/q4PPK/4r3 b - - 0 35,a2e6 g5h5 e6h6 h5f7,1961,74,91,350,crushing deflection endgame short,https://lichess.org/vYicdpKj/black#69,
885,00qMd,4r1kb/3q1p1p/1p1p1PpB/p2P4/2Pp4/6Q1/1P4PP/5RK1 b - - 2 26,e8e3 h6e3 d4e3 g3e3,1610,75,83,115,crushing endgame short,https://lichess.org/Q8kfKCl5/black#51,
886,00qX2,1r2r2k/Q1R4p/4q1p1/4Bb2/8/8/PP3PPP/3R2K1 b - - 0 28,e6e5 c7h7 h8g8 a7f7,1198,76,92,889,mate mateIn2 middlegame short,https://lichess.org/aDxQAOeN/black#55,
887,00qaU,r1b1r1k1/ppQ2pqp/8/8/4BnPP/5P2/PPP5/2KR3R b - - 0 17,c8e6 c7f4,1412,133,-78,22,advantage hangingPiece middlegame oneMove,https://lichess.org/O2yJUBa8/black#33,Russian_Game Russian_Game_Three_Knights_Game
888,00qb9,8/8/3k4/1p6/1Pp1K3/2P5/8/8 b - - 2 54,d6c6 e4e5 c6d7 e5d5,1900,76,92,730,crushing endgame pawnEndgame short,https://lichess.org/a0ho1XtX/black#107,
889,00qhV,3r4/1p2k3/2p2pn1/N3p1p1/P3P1Pp/2Pn1P2/1P2K2P/R1B5 w - - 1 21,a5b7 d3c1 a1c1 g6f4,2070,75,80,191,advantage endgame short,https://lichess.org/tCkPnOr2#40,
890,00qpU,6k1/5p1p/p5p1/3b4/1pqN1Q2/4R3/PP4PK/2r5 b - - 3 36,c1f1 e3e8 g8g7 d4f5 g7f6 f4e5,2256,85,64,58,crushing endgame long,https://lichess.org/O1NHch2x/black#71,
891,00qqD,r3k2r/ppp2Bp1/2n5/2p1p2p/4P1n1/3P1N1q/PPP2P1N/R3QRK1 b kq - 0 14,e8f7 f3g5 f7g8 g5h3,914,75,98,1700,crushing fork middlegame short,https://lichess.org/SJ9o4Klb/black#27,Italian_Game Italian_Game_Giuoco_Piano
892,00r1D,r4k1r/p3nppp/3Qp1b1/8/B7/P1q5/2P2PPP/3R1RK1 b - - 5 18,g6c2 d6d8 a8d8 d1d8,1406,94,38,49,backRankMate mate mateIn2 middlegame sacrifice short,https://lichess.org/nb7Z1HHv/black#35,Scandinavian_Defense Scandinavian_Defense_Main_Line
893,00r2f,5rk1/pp3rp1/4R2p/b2Q4/3P4/5P1P/PP2R1Bq/5K2 w - - 7 31,d5a5 f7f3 f1e1 h2g1 e1d2 g1d4,1446,139,71,25,crushing exposedKing long middlegame,https://lichess.org/S2KeeA61#60,
894,00rAM,3rr1k1/1p3pq1/p1n1b2p/2b3p1/Q7/P2BPNB1/1P3PPP/R2R2K1 w - - 0 20,b2b4 d8d3 d1d3 g7a1,1696,75,90,2183,advantage deflection middlegame short,https://lichess.org/tkkuVJDA#38,
895,00rB5,2r3k1/4pp2/3p1bp1/1p6/1Pr1P1Q1/P3q1P1/6BP/1R2R2K b - - 4 23,c4c1 g4c8 c1c8 e1e3,1569,73,96,20022,crushing master middlegame short,https://lichess.org/VEaD7zl9/black#45,
896,00rCD,1r4k1/pp3pp1/1b5p/1B3N2/1P2nP1P/P5P1/6K1/2B5 b - - 0 29,b8c8 f5e7 g8f8 e7c8,942,88,77,79,crushing endgame fork short,https://lichess.org/N5DxIuWM/black#57,
897,00rCs,3r3k/R5pp/5p2/2pN4/4P3/4n1qP/PPP3P1/5Q1K w - - 2 29,f1f3 g3e1 h1h2 e3f1 f3f1 e1f1,1431,75,96,2849,advantage endgame long,https://lichess.org/3pRiqgSJ#56,
898,00rEz,r1bqk2r/ppp2ppp/3p4/4p2n/2PBP2b/5PN1/PP4PP/RN1QKB1R b KQkq - 0 9,h5g3 h2g3 h4g3 d4f2 g3f2 e1f2,1406,76,93,1808,advantage long opening,https://lichess.org/KJUAVfza/black#17,Kings_Pawn_Game Kings_Pawn_Game_Maroczy_Defense
899,00rIF,1r6/p7/1p3k1K/P2p2pR/2p5/2P3P1/2P3P1/1R6 w - - 3 36,h5g5 b8h8,672,78,89,540,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/aOqnitxA#70,
900,00rL0,5q2/3r4/P1k2p1p/1p2pNp1/2b1P1P1/2P2P1P/3r2BK/R5Q1 b - - 4 40,f8c5 g1c5 c6c5 a6a7 d7a7 a1a7 c4f1 f5e3 f1g2 e3g2,1764,74,94,3203,advancedPawn advantage middlegame veryLong,https://lichess.org/5qUAn2Jj/black#79,
901,00rNc,1q5r/p3kpp1/2Q1p2p/3pP2P/2n3P1/2N2P2/PrP5/K3R1NR w - - 0 26,g1e2 b2a2 c3a2 b8b2,1735,75,96,18819,clearance mate mateIn2 middlegame sacrifice short,https://lichess.org/nyOQHpNP#50,
902,00rTX,3r2k1/pp3ppp/4p3/2N5/7q/1Q3P2/PP1r2PP/3RR2K w - - 3 24,d1d2 h4e1,841,91,94,742,backRankMate endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/MCnmXb6q#46,
903,00rYm,2r3k1/R4pp1/1p2p2p/1q2P3/3Pp3/1p2P2P/5QP1/6K1 b - - 1 34,b3b2 f2f7 g8h8 f7g7,1039,76,87,210,endgame mate mateIn2 short,https://lichess.org/qW5kfHMk/black#67,
904,00rYo,8/p1p4p/6p1/2p2k2/2Pb4/1P3P1K/P2RN2P/6r1 b - - 9 35,g1f1 e2g3 f5f4 g3f1,1044,79,94,3133,crushing endgame fork master short,https://lichess.org/vcRYB6lg/black#69,
905,00rcR,6k1/1p2pp1p/p2p2p1/3P4/3BP3/P4P2/P5PP/2n3K1 w - - 0 23,d4c3 c1e2 g1f1 e2c3,703,95,94,273,crushing endgame fork short,https://lichess.org/JzaWNWUv#44,
906,00reB,4rrk1/pb4pp/1pq2p2/4p3/1BPb4/3P3P/P3QPPN/1R2R1K1 w - - 0 24,b4f8 c6g2,1030,97,88,20,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/DXolHS5L#46,
907,00rhJ,2r2rk1/pb3ppp/1p4q1/4P3/3P4/P7/BP2Q1PP/4RR1K w - - 1 21,e5e6 c8c2 e6f7 g8h8,1945,75,88,280,advantage defensiveMove middlegame short,https://lichess.org/MpURgVDM#40,
908,00rqm,2r2r1k/3b3n/p6q/1p1nN3/7P/3P2Q1/PPP2P2/1K4RR b - - 0 30,d7f5 g3g8 f8g8 e5f7,1858,76,95,3685,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/v9qNACJc/black#59,
909,00rva,r2qkb1r/pQpbpppp/2n2n2/1N6/2pP4/8/PP2PPPP/R1B1KBNR b KQkq - 2 7,a8b8 b5c7 d8c7 b7c7,1115,76,96,9066,crushing opening short,https://lichess.org/14QnOxb7/black#13,Queens_Gambit_Declined Queens_Gambit_Declined_Marshall_Defense
910,00rx9,3k2q1/pp3pN1/2b5/2pp2Q1/6n1/3P1N2/PbP2PPP/5K2 b - - 3 26,b2f6 g7e6 d8e7 g5g8,1532,74,92,1851,crushing discoveredAttack middlegame short,https://lichess.org/i2mJkkQL/black#51,
911,00rzr,r1b1k1nr/3p1pQp/pp2p2B/2b5/4P3/2NB4/PPP2qPP/R2K3R b kq - 1 11,c5d4 g7f8,1121,76,91,3879,mate mateIn1 middlegame oneMove,https://lichess.org/Fzag1NUq/black#21,Sicilian_Defense Sicilian_Defense_Open
912,00rzv,2k3rr/1pp1n3/p2qp1Bp/3p3Q/8/2N1P2P/PPPP2Rb/R1B2K2 w - - 0 24,g6f7 g8g2 f1g2 d6g3,1042,76,87,628,advantage attraction middlegame short,https://lichess.org/3uLKPpMH#46,
913,00s16,rBbqk2r/1p3ppp/p3pn2/8/1b1P4/2N2N1P/PP3PP1/R2QKB1R b KQkq - 0 10,a8b8 d1a4 b7b5 a4b4,1155,79,91,737,crushing fork opening short,https://lichess.org/sflO7yGm/black#19,Caro-Kann_Defense Caro-Kann_Defense_Panov_Attack
914,00s23,r2q1rk1/1ppb1ppp/1p1p1n2/4p3/1PBnP3/P2P1N1P/2P2PP1/R1BQK2R w KQ - 0 11,c2c3 d7a4 c3d4 a4d1,1823,75,74,177,advantage opening short,https://lichess.org/5BuuOtXQ#20,Four_Knights_Game Four_Knights_Game_Italian_Variation
915,00s3U,r7/7p/1p1p1kp1/1P2p3/2BpPp2/2nP1P1P/1R3KP1/8 b - - 0 38,a8a2 b2a2 c3a2 c4a2,1893,75,86,350,advantage endgame short,https://lichess.org/SLPNDjCm/black#75,
916,00s9L,2r1r1k1/5pp1/Rb3q1p/1p2p3/3pP3/1N1P1PP1/3Q1P2/2R3K1 b - - 0 25,f6d8 c1c8 d8c8 a6b6,1145,77,87,876,advantage middlegame short,https://lichess.org/QuuF4iDz/black#49,
917,00s9T,8/8/p5pp/2k5/2p4P/2K2P2/P5P1/8 w - - 0 41,g2g4 g6g5 h4g5 h6g5,2218,77,89,984,crushing endgame pawnEndgame short,https://lichess.org/7CRQFCUf#80,
918,00sBK,3r2k1/p4p1p/1p3qp1/3B1b2/8/1Qr1PP1P/P2R1KP1/7R w - - 0 23,d5f7 g8g7 b3c3 f6c3,1815,75,85,80,advantage defensiveMove middlegame short,https://lichess.org/nMNDAjGq#44,
